Timestamp,TimeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
2020-08-30 17:06:13.3380,1598799973.338100,0.03236356,0.032735363,0.050415777,0.551925957,-0.602157831,-0.552108586
2020-08-30 17:06:13.3690,1598799973.368850,-0.114473291,0.01048381,0.049659878,0.545303285,-0.61090076,-0.538345337
2020-08-30 17:06:13.3980,1598799973.397750,-0.231432408,-0.018503632,0.053631715,0.547928154,-0.621506035,-0.538970709
2020-08-30 17:06:13.4280,1598799973.427910,-0.032904394,-0.022872239,0.05008566,0.54345727,-0.591278315,-0.539871097
2020-08-30 17:06:13.4580,1598799973.457770,0.156938508,-0.033135395,0.040575035,0.549759209,-0.583359182,-0.53971839
2020-08-30 17:06:13.4870,1598799973.487470,0.005551651,-0.042174742,0.054689843,0.559280872,-0.623138905,-0.540038705
2020-08-30 17:06:13.5170,1598799973.517460,-0.34312883,-0.033601981,0.061067794,0.560638905,-0.662186146,-0.566833138
2020-08-30 17:06:13.5470,1598799973.547440,-0.159229055,-0.030832116,0.078132682,0.555756092,-0.582794666,-0.538192391
2020-08-30 17:06:13.5770,1598799973.577310,0.133505344,-0.072876148,0.105646826,0.569962263,-0.57151866,-0.537307262
2020-08-30 17:06:13.6080,1598799973.607650,-0.073255815,-0.058812395,0.102120131,0.559906781,-0.666275918,-0.574828506
2020-08-30 17:06:13.6370,1598799973.637400,-0.150119707,-0.044745535,0.108731911,0.556305766,-0.630997658,-0.572615921
2020-08-30 17:06:13.6680,1598799973.667650,-0.017516384,-0.073214419,0.134172648,0.549439311,-0.557602882,-0.558455765
2020-08-30 17:06:13.6970,1598799973.697130,-0.25185138,-0.029482825,0.123998389,0.529145241,-0.650483251,-0.602874041
2020-08-30 17:06:13.7270,1598799973.727370,-0.232455596,-0.016299557,0.12167272,0.513077676,-0.610459387,-0.597197831
2020-08-30 17:06:13.7570,1598799973.756910,0.013874295,-0.039338917,0.137951761,0.500718176,-0.590073824,-0.594435871
2020-08-30 17:06:13.7870,1598799973.786850,-0.021440819,-0.042825572,0.127421901,0.497132361,-0.656754732,-0.614318073
2020-08-30 17:06:13.8170,1598799973.817070,-0.182940498,-0.031179037,0.100701228,0.486619115,-0.684403658,-0.634459674
2020-08-30 17:06:13.8470,1598799973.847480,-0.152338922,-0.036686897,0.077099726,0.483414769,-0.649384916,-0.626036763
2020-08-30 17:06:13.8770,1598799973.877010,0.078436777,-0.034924507,0.049852956,0.471879005,-0.605073154,-0.620620012
2020-08-30 17:06:13.9070,1598799973.906630,0.052678417,-0.028960358,0.013935435,0.469697207,-0.644059658,-0.621596396
2020-08-30 17:06:13.9370,1598799973.936610,-0.131182775,-0.029451089,-0.01491398,0.481934726,-0.662736416,-0.607665122
2020-08-30 17:06:13.9670,1598799973.966550,-0.086859241,-0.047571503,-0.036380805,0.483750641,-0.620637536,-0.583983421
2020-08-30 17:06:13.9970,1598799973.996810,-0.059174348,-0.054702073,-0.065668747,0.487931699,-0.602601767,-0.58842361
2020-08-30 17:06:14.0270,1598799974.026880,-0.041407868,-0.03343207,-0.065815285,0.484819025,-0.591112077,-0.610152006
2020-08-30 17:06:14.0570,1598799974.057330,-0.210705027,-0.006248432,-0.059061259,0.50213775,-0.618745685,-0.626402676
2020-08-30 17:06:14.0870,1598799974.086500,-0.140024722,-0.002720365,-0.027362414,0.497377068,-0.591951311,-0.634596646
2020-08-30 17:06:14.1160,1598799974.116360,0.033769708,0.002541732,-0.001292595,0.49118194,-0.592515826,-0.652357876
2020-08-30 17:06:14.1460,1598799974.146170,0.033405121,0.005479819,0.025584824,0.485688686,-0.625383198,-0.672789454
2020-08-30 17:06:14.1790,1598799974.179020,-0.136405766,0.0275327,0.04150195,0.486711115,-0.650651813,-0.672911465
2020-08-30 17:06:14.2060,1598799974.206100,-0.012466764,0.031297389,0.06876342,0.485459805,-0.596315205,-0.65382278
2020-08-30 17:06:14.2360,1598799974.236220,0.071196176,0.037681878,0.066312924,0.490235716,-0.612001181,-0.64285183
2020-08-30 17:06:14.2660,1598799974.265890,-0.00688904,0.043571547,0.056724027,0.501374513,-0.630219936,-0.627989888
2020-08-30 17:06:14.2960,1598799974.295790,-0.076784499,0.049019974,0.051491164,0.506608248,-0.624925137,-0.616911948
2020-08-30 17:06:14.3260,1598799974.325970,-0.024240598,0.045515694,0.056099612,0.501343906,-0.604066312,-0.623946309
2020-08-30 17:06:14.3580,1598799974.357850,0.016837064,0.055708632,0.043826982,0.484940529,-0.615098238,-0.623137712
2020-08-30 17:06:14.3860,1598799974.385910,-0.008483208,0.053818144,0.030145261,0.477524638,-0.617203712,-0.627486587
2020-08-30 17:06:14.4160,1598799974.415730,-0.128825605,0.04215017,0.032299854,0.472504526,-0.627457678,-0.632659256
2020-08-30 17:06:14.4460,1598799974.445620,-0.125859365,0.022278462,0.038338076,0.466874003,-0.607438147,-0.630690932
2020-08-30 17:06:14.4750,1598799974.475450,0.042261995,0.005794383,0.036287863,0.467514962,-0.584534705,-0.632643938
2020-08-30 17:06:14.5050,1598799974.505350,0.036256302,0.006992628,0.020580688,0.467301279,-0.618714392,-0.643126786
2020-08-30 17:06:14.5350,1598799974.535470,-0.058206286,0.00548297,0.002892733,0.471878827,-0.629319072,-0.64280647
2020-08-30 17:06:14.5660,1598799974.565700,-0.032581352,-0.003689756,-0.003368739,0.480148971,-0.609497786,-0.629409313
2020-08-30 17:06:14.5950,1598799974.595160,0.030539561,-0.009638857,-0.007111793,0.488144428,-0.609543383,-0.627654672
2020-08-30 17:06:14.6250,1598799974.625370,-7.70E-06,-0.003093784,-0.022093937,0.490280658,-0.632721543,-0.625350595
2020-08-30 17:06:14.6550,1598799974.655220,-0.04034926,-0.002199051,-0.031526476,0.500412345,-0.622970998,-0.616637945
2020-08-30 17:06:14.6850,1598799974.684810,0.046452481,-0.011552872,-0.025669383,0.498855978,-0.592789114,-0.613784492
2020-08-30 17:06:14.7150,1598799974.715020,0.034001403,-0.004177114,-0.024300653,0.497696191,-0.609375298,-0.627578557
2020-08-30 17:06:14.7450,1598799974.744670,-0.02705849,0.02285042,-0.028540365,0.495666713,-0.615249872,-0.629836857
2020-08-30 17:06:14.7750,1598799974.775010,-0.00610101,0.033017483,-0.029139312,0.503524929,-0.602035701,-0.62499994
2020-08-30 17:06:14.8050,1598799974.804760,0.039497636,0.024947707,-0.015778897,0.507003933,-0.586166501,-0.614013612
2020-08-30 17:06:14.8350,1598799974.834800,-0.019323073,0.023639828,-0.008659242,0.501571804,-0.60873431,-0.61428827
2020-08-30 17:06:14.8650,1598799974.864800,-0.039319947,0.012529872,0.005584504,0.50326547,-0.600082397,-0.619949341
2020-08-30 17:06:14.8950,1598799974.894880,-0.015366147,0.023130186,0.013935701,0.495300263,-0.607772708,-0.625274658
2020-08-30 17:06:14.9250,1598799974.924790,0.08167012,0.012087966,0.017947849,0.499343842,-0.587524354,-0.617218077
2020-08-30 17:06:14.9550,1598799974.954790,-0.004911643,0.014417699,0.015689602,0.497070283,-0.622619569,-0.616241515
2020-08-30 17:06:14.9850,1598799974.984680,-0.061035097,0.007494013,0.006382843,0.500915498,-0.613250613,-0.614776671
2020-08-30 17:06:15.0150,1598799975.015060,0.047888722,0.010360062,0.003911525,0.498596013,-0.597030461,-0.620483518
2020-08-30 17:06:15.0450,1598799975.044720,0.101239562,0.009395421,0.001124813,0.50353986,-0.606689215,-0.61817944
2020-08-30 17:06:15.0750,1598799975.074860,0.014107856,0.002393438,-0.00374257,0.504653633,-0.62351948,-0.613479853
2020-08-30 17:06:15.1040,1598799975.104160,-0.073103212,0.007327298,-0.012708634,0.501052558,-0.623153269,-0.612961054
2020-08-30 17:06:15.1340,1598799975.134150,-0.02774372,-0.00394786,-0.007260549,0.498427957,-0.59480232,-0.6194309
2020-08-30 17:06:15.1640,1598799975.164250,0.015417331,-0.003681011,0.00080122,0.494201392,-0.594512582,-0.624054193
2020-08-30 17:06:15.1940,1598799975.193960,0.015666604,-0.004740549,0.008982849,0.493636817,-0.602492929,-0.62838769
2020-08-30 17:06:15.2240,1598799975.224080,-0.002282037,0.006791471,0.002060953,0.49044773,-0.607543588,-0.627319515
2020-08-30 17:06:15.2540,1598799975.254030,0.011226048,0.011383248,-0.001851441,0.490707099,-0.600188851,-0.629211664
2020-08-30 17:06:15.2840,1598799975.283800,-0.012241727,0.010449144,-0.002976151,0.49209556,-0.601638317,-0.616867363
2020-08-30 17:06:15.3140,1598799975.313790,-0.066326536,0.003065265,0.001117242,0.498702615,-0.605575144,-0.608047783
2020-08-30 17:06:15.3440,1598799975.343940,-0.108047344,-0.019059168,0.006744559,0.49777171,-0.593703568,-0.586471975
2020-08-30 17:06:15.3740,1598799975.373990,-0.20585008,-0.050366625,0.008145551,0.495971173,-0.588164628,-0.580475271
2020-08-30 17:06:15.4040,1598799975.403630,-0.221621856,-0.052631646,-0.002501119,0.492019266,-0.567489147,-0.590759575
2020-08-30 17:06:15.4340,1598799975.433660,-0.09100125,-0.059464872,0.00607308,0.493011117,-0.562880993,-0.614303946
2020-08-30 17:06:15.4630,1598799975.463490,-0.092258528,-0.051340498,0.00922301,0.500060529,-0.597396195,-0.636520803
2020-08-30 17:06:15.4940,1598799975.493790,-0.143791497,-0.042010423,0.005843326,0.504104108,-0.617308915,-0.649292409
